Evaluation_ID,Date,Agent,Team,Supervisor,Process,Evaluation_Score,Errors,Critical_Error,Customer_Satisfaction,Resolution_Time_Min,Status
128554,2026-06-26,Agent 035,Team A,Supervisor 4,General Inquiry,89.9,3,No,2.5,10.4,Pass
128555,2026-06-01,Agent 024,Team E,Supervisor 3,Billing,93.9,0,No,4.2,8.1,Pass
128556,2026-08-19,Agent 003,Team A,Supervisor 2,Retention,83.9,4,No,4.2,7.8,Fail
128557,2026-06-10,Agent 081,Team A,Supervisor 4,Technical Support,94.8,1,No,4.2,14.1,Pass
128558,2026-08-21,Agent 036,Team D,Supervisor 4,Retention,89.9,0,No,3.9,5.9,Pass
128559,2026-08-23,Agent 051,Team B,Supervisor 5,Billing,87.0,0,No,4.1,8.6,Pass
128560,2026-01-19,Agent 081,Team E,Supervisor 3,Billing,94.3,2,No,4.2,9.2,Pass
128561,2026-01-02,Agent 057,Team E,Supervisor 5,Billing,86.9,1,No,3.9,12.7,Pass
128562,2026-02-24,Agent 059,Team E,Supervisor 3,Technical Support,94.6,1,No,3.7,10.4,Pass
128563,2026-05-19,Agent 094,Team D,Supervisor 2,Verification,87.5,1,No,5.0,11.2,Pass
128564,2026-08-15,Agent 089,Team A,Supervisor 3,General Inquiry,98.5,1,No,4.0,6.8,Pass
128565,2026-01-17,Agent 022,Team A,Supervisor 2,General Inquiry,96.0,1,No,4.2,4.9,Pass
128566,2026-06-19,Agent 037,Team A,Supervisor 3,Verification,77.7,2,No,3.2,8.8,Fail
128567,2026-03-02,Agent 075,Team E,Supervisor 2,Billing,92.3,1,No,4.1,8.2,Pass
128568,2026-05-11,Agent 012,Team D,Supervisor 5,Verification,86.9,2,No,3.6,9.4,Pass
128569,2026-03-27,Agent 021,Team E,Supervisor 3,Technical Support,86.1,1,No,4.4,7.6,Pass
128570,2026-02-04,Agent 015,Team D,Supervisor 5,Technical Support,98.9,0,No,4.3,10.0,Pass
128571,2026-08-01,Agent 012,Team B,Supervisor 4,Retention,95.9,1,No,3.7,12.0,Pass
128572,2026-08-05,Agent 086,Team A,Supervisor 1,Technical Support,89.7,0,No,5.0,6.3,Pass
128573,2026-04-13,Agent 056,Team B,Supervisor 3,Technical Support,86.5,1,No,3.3,11.7,Pass
128574,2026-03-07,Agent 099,Team A,Supervisor 2,Technical Support,99.8,1,No,4.2,12.8,Pass
128575,2026-01-01,Agent 016,Team D,Supervisor 5,Technical Support,100.0,2,No,4.3,9.2,Pass
128576,2026-05-15,Agent 033,Team A,Supervisor 2,Verification,92.7,0,No,3.8,7.2,Pass
128577,2026-05-28,Agent 043,Team D,Supervisor 5,Technical Support,89.4,0,No,4.0,12.9,Pass
128578,2026-06-20,Agent 049,Team D,Supervisor 1,General Inquiry,89.8,0,No,4.2,7.9,Pass
128579,2026-04-29,Agent 078,Team D,Supervisor 4,General Inquiry,83.2,2,No,3.7,8.3,Fail
128580,2026-05-14,Agent 018,Team E,Supervisor 1,Technical Support,89.7,0,No,4.2,11.7,Pass
128581,2026-02-24,Agent 016,Team D,Supervisor 2,Technical Support,92.6,0,No,4.4,7.1,Pass
128582,2026-04-10,Agent 040,Team D,Supervisor 3,Billing,93.6,0,No,4.1,5.4,Pass
128583,2026-08-31,Agent 067,Team A,Supervisor 4,Verification,91.4,2,No,3.1,4.6,Pass
128584,2026-01-21,Agent 062,Team E,Supervisor 5,Verification,100.0,0,No,4.2,9.8,Pass
128585,2026-02-20,Agent 090,Team B,Supervisor 4,Retention,88.0,1,No,4.0,12.8,Pass
128586,2026-06-23,Agent 079,Team C,Supervisor 3,General Inquiry,90.0,2,No,4.6,6.9,Pass
128587,2026-06-12,Agent 100,Team E,Supervisor 3,Verification,84.5,3,No,3.5,8.2,Fail
128588,2026-04-10,Agent 027,Team A,Supervisor 2,General Inquiry,93.1,4,No,4.6,6.9,Pass
128589,2026-01-08,Agent 081,Team A,Supervisor 1,Technical Support,82.2,2,No,4.2,10.1,Fail
128590,2026-08-30,Agent 014,Team B,Supervisor 5,Billing,90.9,0,Yes,4.2,9.6,Pass
128591,2026-03-09,Agent 066,Team A,Supervisor 4,Verification,91.5,0,No,3.7,9.2,Pass
128592,2026-04-17,Agent 027,Team D,Supervisor 3,Retention,100.0,0,No,4.3,14.6,Pass
128593,2026-05-24,Agent 054,Team B,Supervisor 1,Billing,76.9,2,No,2.8,11.7,Fail
128594,2026-03-08,Agent 088,Team A,Supervisor 2,Technical Support,96.6,0,No,4.7,14.4,Pass
128595,2026-07-18,Agent 060,Team E,Supervisor 2,Retention,93.0,0,No,4.9,13.2,Pass
128596,2026-07-11,Agent 040,Team A,Supervisor 5,General Inquiry,100.0,2,No,4.2,6.6,Pass
128597,2026-01-02,Agent 045,Team B,Supervisor 1,Verification,87.5,1,No,4.3,5.5,Pass
128598,2026-01-01,Agent 099,Team B,Supervisor 2,Verification,89.6,1,No,4.3,3.0,Pass
128599,2026-07-05,Agent 068,Team A,Supervisor 5,Technical Support,100.0,0,No,3.7,6.7,Pass
128600,2026-01-01,Agent 090,Team A,Supervisor 3,Verification,100.0,2,No,4.4,10.0,Pass
128601,2026-04-12,Agent 100,Team E,Supervisor 4,Billing,83.5,1,No,3.8,7.2,Fail
128602,2026-04-25,Agent 068,Team A,Supervisor 5,Billing,94.2,2,No,4.5,8.3,Pass
128603,2026-05-15,Agent 063,Team A,Supervisor 1,Verification,92.5,2,No,4.7,9.9,Pass
128604,2026-03-29,Agent 098,Team D,Supervisor 3,General Inquiry,98.0,3,No,4.2,14.1,Pass
128605,2026-07-16,Agent 077,Team A,Supervisor 4,Verification,86.5,0,No,3.3,9.5,Pass
128606,2026-08-01,Agent 040,Team B,Supervisor 1,Verification,82.5,0,No,3.8,8.8,Fail
128607,2026-04-02,Agent 041,Team A,Supervisor 2,Verification,82.9,0,No,3.8,13.3,Fail
128608,2026-01-18,Agent 061,Team B,Supervisor 1,Technical Support,86.7,2,No,4.1,11.1,Pass
128609,2026-03-29,Agent 065,Team B,Supervisor 4,Technical Support,77.3,3,No,4.7,10.0,Fail
128610,2026-06-09,Agent 001,Team D,Supervisor 4,Technical Support,87.9,1,No,3.5,12.3,Pass
128611,2026-06-22,Agent 009,Team C,Supervisor 1,General Inquiry,90.8,1,No,4.2,11.5,Pass
128612,2026-02-02,Agent 075,Team D,Supervisor 4,Billing,89.3,1,No,4.6,7.6,Pass
128613,2026-07-21,Agent 080,Team E,Supervisor 1,Billing,88.5,0,No,5.0,6.0,Pass
128614,2026-03-14,Agent 093,Team D,Supervisor 3,Technical Support,97.5,0,No,4.5,8.3,Pass
128615,2026-06-26,Agent 100,Team E,Supervisor 4,General Inquiry,90.0,2,No,3.8,8.9,Pass
128616,2026-06-10,Agent 015,Team A,Supervisor 4,Verification,93.9,2,No,4.1,3.2,Pass
128617,2026-08-13,Agent 059,Team E,Supervisor 3,Verification,84.0,1,No,4.2,9.2,Fail
128618,2026-07-18,Agent 066,Team B,Supervisor 3,Verification,98.5,0,No,4.4,8.7,Pass
128619,2026-07-15,Agent 010,Team B,Supervisor 5,Verification,92.7,2,No,3.8,2.0,Pass
128620,2026-01-28,Agent 049,Team C,Supervisor 2,Verification,88.3,0,No,4.0,11.5,Pass
128621,2026-03-28,Agent 011,Team D,Supervisor 1,Verification,80.0,1,No,4.0,12.8,Fail
128622,2026-02-22,Agent 030,Team E,Supervisor 4,Retention,97.2,1,No,4.0,9.9,Pass
128623,2026-08-12,Agent 023,Team C,Supervisor 4,General Inquiry,81.6,1,No,3.0,11.9,Fail
128624,2026-02-13,Agent 022,Team A,Supervisor 3,Verification,96.7,1,No,4.6,6.9,Pass
128625,2026-03-21,Agent 051,Team B,Supervisor 1,Verification,80.7,1,No,3.3,9.1,Fail
128626,2026-08-26,Agent 042,Team C,Supervisor 2,Verification,90.9,1,No,4.7,5.7,Pass
128627,2026-07-02,Agent 100,Team B,Supervisor 1,Billing,81.0,2,No,4.1,10.6,Fail
128628,2026-05-18,Agent 029,Team B,Supervisor 5,Technical Support,87.1,3,No,4.5,8.4,Pass
128629,2026-01-14,Agent 045,Team E,Supervisor 3,General Inquiry,96.1,1,No,4.4,10.9,Pass
128630,2026-04-13,Agent 096,Team B,Supervisor 3,Retention,90.0,0,No,4.3,10.1,Pass
128631,2026-02-05,Agent 033,Team C,Supervisor 2,Verification,93.7,1,No,4.5,7.1,Pass
128632,2026-02-03,Agent 039,Team C,Supervisor 5,Retention,80.4,1,No,3.8,9.9,Fail
128633,2026-03-29,Agent 073,Team E,Supervisor 5,Verification,93.5,2,No,3.9,11.1,Pass
128634,2026-05-26,Agent 065,Team D,Supervisor 4,Verification,87.1,3,No,3.0,7.8,Pass
128635,2026-01-16,Agent 082,Team B,Supervisor 1,General Inquiry,87.0,0,No,4.4,4.3,Pass
128636,2026-08-21,Agent 050,Team D,Supervisor 3,Technical Support,88.3,1,No,4.2,7.5,Pass
128637,2026-06-14,Agent 086,Team B,Supervisor 4,Technical Support,79.1,0,No,3.9,10.9,Fail
128638,2026-02-10,Agent 048,Team A,Supervisor 2,Verification,79.9,1,No,2.9,7.8,Fail
128639,2026-01-25,Agent 037,Team C,Supervisor 2,Technical Support,98.2,1,No,4.6,8.3,Pass
128640,2026-05-06,Agent 078,Team E,Supervisor 3,Billing,84.9,0,No,3.7,7.9,Fail
128641,2026-01-08,Agent 086,Team E,Supervisor 2,Technical Support,90.5,1,No,4.2,8.4,Pass
128642,2026-08-04,Agent 033,Team C,Supervisor 1,Billing,92.5,1,No,3.8,8.8,Pass
128643,2026-07-31,Agent 006,Team D,Supervisor 5,Verification,83.0,2,No,3.4,13.3,Fail
128644,2026-04-22,Agent 091,Team D,Supervisor 4,Technical Support,87.1,1,No,4.2,12.1,Pass
128645,2026-04-04,Agent 070,Team E,Supervisor 3,Retention,100.0,3,No,4.9,8.9,Pass
128646,2026-03-25,Agent 055,Team A,Supervisor 4,Retention,84.6,0,No,3.8,8.2,Fail
128647,2026-05-26,Agent 044,Team C,Supervisor 5,Billing,91.7,3,No,3.5,11.3,Pass
128648,2026-03-09,Agent 050,Team B,Supervisor 2,Verification,87.8,0,No,4.1,8.5,Pass
128649,2026-06-25,Agent 054,Team A,Supervisor 4,Verification,88.6,3,No,4.2,7.5,Pass
128650,2026-08-16,Agent 063,Team E,Supervisor 1,Verification,86.8,1,No,3.6,12.5,Pass
128651,2026-07-17,Agent 016,Team A,Supervisor 2,Retention,100.0,2,No,4.0,11.0,Pass
128652,2026-03-08,Agent 047,Team B,Supervisor 2,Billing,79.5,1,No,4.5,9.0,Fail
128653,2026-05-26,Agent 057,Team E,Supervisor 1,Retention,79.7,0,No,3.3,9.2,Fail
128654,2026-04-21,Agent 002,Team D,Supervisor 4,Technical Support,85.1,1,No,4.2,6.0,Pass
128655,2026-08-20,Agent 037,Team C,Supervisor 2,Technical Support,92.6,1,No,3.5,12.2,Pass
128656,2026-01-18,Agent 093,Team B,Supervisor 5,Retention,85.7,1,No,4.1,8.2,Pass
128657,2026-02-25,Agent 023,Team C,Supervisor 1,Technical Support,87.0,2,No,4.2,12.0,Pass
128658,2026-05-31,Agent 085,Team A,Supervisor 2,Verification,80.3,0,No,3.7,8.0,Fail
128659,2026-02-04,Agent 013,Team D,Supervisor 2,Billing,89.3,4,No,4.6,9.2,Pass
128660,2026-05-14,Agent 065,Team B,Supervisor 1,Verification,82.8,2,No,3.1,4.9,Fail
128661,2026-04-28,Agent 093,Team C,Supervisor 2,Retention,96.9,0,No,4.8,7.6,Pass
128662,2026-01-26,Agent 048,Team A,Supervisor 5,Technical Support,77.7,0,No,4.0,11.1,Fail
128663,2026-08-01,Agent 007,Team D,Supervisor 1,Technical Support,96.0,1,No,4.8,10.1,Pass
128664,2026-03-02,Agent 031,Team E,Supervisor 3,Technical Support,86.8,1,No,5.0,11.9,Pass
128665,2026-03-29,Agent 063,Team C,Supervisor 4,Billing,83.1,2,No,4.2,13.1,Fail
128666,2026-01-15,Agent 045,Team A,Supervisor 2,Verification,91.5,2,No,4.0,8.8,Pass
128667,2026-04-01,Agent 056,Team E,Supervisor 1,Billing,79.9,1,No,2.9,2.2,Fail
128668,2026-02-01,Agent 064,Team C,Supervisor 4,Retention,80.0,1,No,3.9,8.9,Fail
128669,2026-05-20,Agent 022,Team A,Supervisor 4,Technical Support,75.7,0,No,4.6,11.4,Fail
128670,2026-05-13,Agent 063,Team A,Supervisor 3,General Inquiry,97.1,3,No,4.0,5.2,Pass
128671,2026-03-05,Agent 080,Team A,Supervisor 3,Retention,100.0,0,No,4.6,9.1,Pass
128672,2026-07-18,Agent 028,Team A,Supervisor 5,Billing,80.7,0,No,3.6,8.3,Fail
128673,2026-03-27,Agent 044,Team A,Supervisor 4,Verification,98.3,0,No,3.4,8.4,Pass
128674,2026-06-04,Agent 089,Team E,Supervisor 3,Verification,84.4,1,No,3.3,8.4,Fail
128675,2026-07-26,Agent 014,Team B,Supervisor 1,Retention,73.4,2,No,3.7,11.5,Fail
128676,2026-08-19,Agent 085,Team C,Supervisor 5,Verification,88.1,0,No,4.4,8.9,Pass
128677,2026-02-14,Agent 019,Team D,Supervisor 4,General Inquiry,90.2,4,No,3.8,7.8,Pass
128678,2026-02-04,Agent 060,Team D,Supervisor 2,Retention,95.3,0,No,4.5,7.9,Pass
128679,2026-01-26,Agent 077,Team E,Supervisor 1,Technical Support,94.8,1,No,4.4,12.2,Pass
128680,2026-01-23,Agent 002,Team E,Supervisor 1,Verification,86.0,2,No,3.9,10.6,Pass
128681,2026-05-21,Agent 051,Team C,Supervisor 1,Billing,85.1,0,No,3.7,6.9,Pass
128682,2026-08-06,Agent 100,Team D,Supervisor 5,Technical Support,89.8,0,No,3.7,7.9,Pass
128683,2026-05-11,Agent 078,Team B,Supervisor 5,Retention,82.1,1,No,3.6,13.1,Fail
128684,2026-01-29,Agent 034,Team C,Supervisor 2,Technical Support,85.7,0,No,3.5,9.1,Pass
128685,2026-07-13,Agent 082,Team A,Supervisor 2,Verification,90.0,1,No,3.2,8.6,Pass
128686,2026-03-05,Agent 088,Team D,Supervisor 3,Technical Support,88.1,2,No,3.7,10.6,Pass
128687,2026-06-05,Agent 094,Team B,Supervisor 2,Verification,86.1,1,No,4.1,10.6,Pass
128688,2026-08-03,Agent 051,Team A,Supervisor 3,Billing,89.8,1,No,4.3,11.5,Pass
128689,2026-06-13,Agent 019,Team A,Supervisor 1,Retention,89.3,0,No,3.6,13.5,Pass
128690,2026-04-23,Agent 036,Team D,Supervisor 4,Verification,93.5,1,No,4.1,7.7,Pass
128691,2026-05-14,Agent 085,Team B,Supervisor 3,Technical Support,78.4,0,No,3.1,8.7,Fail
128692,2026-05-19,Agent 083,Team D,Supervisor 1,Technical Support,97.2,1,No,4.7,13.4,Pass
128693,2026-06-15,Agent 026,Team E,Supervisor 2,General Inquiry,88.9,1,No,3.7,5.8,Pass
128694,2026-04-28,Agent 035,Team B,Supervisor 1,General Inquiry,82.7,3,No,3.5,5.6,Fail
128695,2026-06-11,Agent 063,Team D,Supervisor 1,Technical Support,77.7,0,No,3.7,10.8,Fail
128696,2026-07-28,Agent 004,Team C,Supervisor 1,Verification,97.9,0,No,3.7,7.4,Pass
128697,2026-03-08,Agent 085,Team D,Supervisor 4,Technical Support,94.1,3,No,5.0,15.5,Pass
128698,2026-04-18,Agent 003,Team B,Supervisor 4,Retention,81.1,3,No,3.9,6.3,Fail
128699,2026-06-23,Agent 005,Team E,Supervisor 3,General Inquiry,100.0,4,No,4.4,6.9,Pass
128700,2026-08-14,Agent 029,Team E,Supervisor 3,Technical Support,89.8,1,No,4.3,13.9,Pass
128701,2026-03-27,Agent 019,Team B,Supervisor 3,Verification,83.0,1,No,4.9,5.2,Fail
128702,2026-01-29,Agent 017,Team A,Supervisor 4,Retention,90.2,1,No,4.3,11.7,Pass
128703,2026-03-01,Agent 034,Team D,Supervisor 3,Verification,87.9,4,No,3.7,6.5,Pass
128704,2026-02-23,Agent 020,Team C,Supervisor 2,Technical Support,80.2,0,No,3.7,5.9,Fail
128705,2026-04-03,Agent 028,Team E,Supervisor 3,Verification,92.3,0,No,4.3,8.2,Pass
128706,2026-03-10,Agent 073,Team E,Supervisor 5,General Inquiry,85.5,1,No,4.4,9.8,Pass
128707,2026-07-21,Agent 067,Team E,Supervisor 1,Billing,79.6,1,No,3.5,9.4,Fail
128708,2026-07-21,Agent 010,Team D,Supervisor 4,Verification,89.0,2,No,4.7,6.7,Pass
128709,2026-04-27,Agent 021,Team B,Supervisor 1,Retention,98.1,1,No,5.0,13.1,Pass
128710,2026-01-09,Agent 004,Team E,Supervisor 2,Verification,87.3,1,No,4.4,9.4,Pass
128711,2026-05-06,Agent 022,Team C,Supervisor 4,Technical Support,95.8,2,No,4.4,9.7,Pass
128712,2026-08-01,Agent 071,Team B,Supervisor 2,Billing,87.4,2,No,4.0,9.6,Pass
128713,2026-03-18,Agent 062,Team A,Supervisor 5,Verification,83.3,1,No,3.7,7.3,Fail
128714,2026-01-10,Agent 012,Team B,Supervisor 4,Verification,98.3,0,No,4.7,9.4,Pass
128715,2026-04-12,Agent 011,Team A,Supervisor 3,Billing,100.0,0,No,4.0,9.2,Pass
128716,2026-07-22,Agent 022,Team D,Supervisor 1,Technical Support,97.4,1,No,3.8,12.5,Pass
128717,2026-07-15,Agent 029,Team D,Supervisor 1,Verification,94.7,1,No,4.0,7.2,Pass
128718,2026-02-27,Agent 061,Team C,Supervisor 1,Verification,87.0,1,No,3.8,9.1,Pass
128719,2026-08-26,Agent 061,Team E,Supervisor 2,Billing,94.5,0,No,4.6,6.1,Pass
128720,2026-08-11,Agent 027,Team D,Supervisor 4,General Inquiry,89.1,1,No,3.8,6.1,Pass
128721,2026-04-23,Agent 047,Team B,Supervisor 1,Technical Support,93.1,2,No,3.8,11.3,Pass
128722,2026-06-29,Agent 084,Team B,Supervisor 2,Verification,83.5,5,No,4.0,9.0,Fail
128723,2026-06-11,Agent 014,Team C,Supervisor 5,Verification,98.0,2,No,4.2,6.6,Pass
128724,2026-04-16,Agent 007,Team C,Supervisor 3,Retention,98.2,1,No,4.3,10.2,Pass
128725,2026-02-04,Agent 015,Team B,Supervisor 4,Billing,79.4,1,No,3.6,11.0,Fail
128726,2026-04-13,Agent 046,Team B,Supervisor 3,Retention,81.2,0,No,3.7,9.6,Fail
128727,2026-04-13,Agent 028,Team B,Supervisor 4,General Inquiry,96.8,0,No,3.9,8.7,Pass
128728,2026-06-10,Agent 043,Team E,Supervisor 1,Technical Support,83.4,1,No,4.6,11.7,Fail
128729,2026-07-19,Agent 010,Team B,Supervisor 5,Billing,82.3,1,No,3.5,7.6,Fail
128730,2026-06-09,Agent 051,Team B,Supervisor 3,Retention,87.5,1,No,3.8,9.1,Pass
128731,2026-07-02,Agent 003,Team D,Supervisor 4,Retention,87.4,1,No,3.9,13.3,Pass
128732,2026-04-07,Agent 076,Team A,Supervisor 5,General Inquiry,96.2,0,No,4.7,4.8,Pass
128733,2026-05-16,Agent 077,Team D,Supervisor 2,Retention,95.0,0,No,4.1,9.0,Pass
128734,2026-06-23,Agent 044,Team D,Supervisor 3,Verification,90.6,1,No,4.3,9.5,Pass
128735,2026-05-22,Agent 054,Team A,Supervisor 1,Retention,83.0,2,No,4.4,9.8,Fail
128736,2026-08-14,Agent 034,Team A,Supervisor 1,Verification,83.1,0,No,3.9,7.5,Fail
128737,2026-05-16,Agent 065,Team C,Supervisor 2,Verification,88.6,2,No,3.5,8.1,Pass
128738,2026-08-31,Agent 089,Team E,Supervisor 2,Verification,100.0,2,No,4.3,7.0,Pass
128739,2026-04-16,Agent 083,Team D,Supervisor 3,Verification,93.7,2,No,4.3,8.4,Pass
128740,2026-03-12,Agent 025,Team E,Supervisor 2,Verification,87.7,0,No,3.7,6.6,Pass
128741,2026-03-18,Agent 063,Team E,Supervisor 3,Retention,82.1,2,No,3.1,11.3,Fail
128742,2026-02-23,Agent 070,Team C,Supervisor 5,General Inquiry,78.0,1,No,4.0,5.2,Fail
128743,2026-01-21,Agent 045,Team D,Supervisor 4,Billing,75.2,3,No,3.4,12.8,Fail
128744,2026-04-21,Agent 068,Team E,Supervisor 2,Billing,83.6,2,No,4.7,7.5,Fail
128745,2026-08-12,Agent 026,Team D,Supervisor 5,Verification,95.7,0,No,4.5,12.2,Pass
128746,2026-03-16,Agent 026,Team B,Supervisor 2,Technical Support,90.0,3,No,3.6,8.9,Pass
128747,2026-01-14,Agent 026,Team B,Supervisor 5,Verification,87.5,2,No,3.4,12.0,Pass
128748,2026-07-22,Agent 078,Team B,Supervisor 5,Technical Support,76.0,0,No,3.9,12.6,Fail
128749,2026-01-02,Agent 062,Team C,Supervisor 3,Verification,98.9,2,No,4.3,10.1,Pass
128750,2026-08-14,Agent 096,Team B,Supervisor 1,Technical Support,94.8,2,Yes,4.6,9.5,Pass
128751,2026-07-08,Agent 092,Team A,Supervisor 5,General Inquiry,98.0,3,No,4.0,7.1,Pass
128752,2026-04-18,Agent 061,Team C,Supervisor 3,Verification,90.0,1,No,3.5,10.3,Pass
128753,2026-08-27,Agent 002,Team E,Supervisor 2,Verification,100.0,1,No,4.0,9.7,Pass
128754,2026-05-25,Agent 041,Team C,Supervisor 2,Billing,79.2,1,No,3.8,7.2,Fail
128755,2026-03-19,Agent 045,Team B,Supervisor 2,Verification,78.2,1,No,4.0,6.2,Fail
128756,2026-08-05,Agent 085,Team E,Supervisor 4,Verification,96.4,3,No,4.5,8.2,Pass
128757,2026-02-17,Agent 014,Team D,Supervisor 4,Verification,85.4,0,No,3.8,8.6,Pass
128758,2026-04-01,Agent 037,Team D,Supervisor 4,Retention,100.0,0,No,4.3,12.7,Pass
128759,2026-05-16,Agent 002,Team D,Supervisor 2,Billing,81.6,2,No,3.8,8.2,Fail
128760,2026-07-03,Agent 005,Team D,Supervisor 2,Technical Support,100.0,1,No,5.0,7.8,Pass
128761,2026-01-17,Agent 002,Team E,Supervisor 4,Retention,85.6,1,No,4.0,8.0,Pass
128762,2026-07-16,Agent 001,Team E,Supervisor 3,Verification,100.0,0,No,4.7,9.2,Pass
128763,2026-01-12,Agent 048,Team D,Supervisor 2,Retention,88.8,2,No,3.6,10.5,Pass
128764,2026-06-15,Agent 022,Team B,Supervisor 2,Billing,74.5,1,No,3.2,6.9,Fail
128765,2026-05-26,Agent 041,Team A,Supervisor 3,Technical Support,100.0,1,No,5.0,6.8,Pass
128766,2026-01-26,Agent 025,Team D,Supervisor 1,General Inquiry,89.1,4,No,3.8,8.7,Pass
128767,2026-08-11,Agent 046,Team A,Supervisor 1,Verification,92.9,1,No,4.6,9.0,Pass
128768,2026-02-06,Agent 094,Team E,Supervisor 4,General Inquiry,100.0,2,No,4.3,14.3,Pass
128769,2026-03-11,Agent 009,Team C,Supervisor 3,Technical Support,90.6,1,No,4.4,12.0,Pass
128770,2026-06-18,Agent 061,Team E,Supervisor 3,Billing,91.7,0,No,4.3,6.4,Pass
128771,2026-03-20,Agent 047,Team C,Supervisor 4,Retention,100.0,2,No,5.0,11.0,Pass
128772,2026-06-19,Agent 074,Team C,Supervisor 4,Verification,92.6,0,No,3.8,2.0,Pass
128773,2026-08-29,Agent 079,Team B,Supervisor 2,Retention,83.6,0,No,4.3,11.2,Fail
128774,2026-03-31,Agent 003,Team A,Supervisor 1,Billing,73.9,1,No,3.6,11.0,Fail
128775,2026-08-31,Agent 008,Team A,Supervisor 3,Verification,90.0,1,No,4.2,13.3,Pass
128776,2026-07-23,Agent 025,Team C,Supervisor 3,Verification,89.1,1,No,3.9,11.9,Pass
128777,2026-02-10,Agent 036,Team E,Supervisor 5,General Inquiry,95.6,0,No,3.1,9.4,Pass
128778,2026-06-24,Agent 043,Team C,Supervisor 2,Technical Support,89.7,2,No,3.4,13.8,Pass
128779,2026-05-22,Agent 050,Team E,Supervisor 1,Retention,99.5,0,No,,6.4,Pass
128780,2026-05-09,Agent 063,Team E,Supervisor 1,Retention,100.0,1,No,4.9,14.7,Pass
128781,2026-01-17,Agent 085,Team A,Supervisor 5,Verification,81.4,1,No,3.8,8.7,Fail
128782,2026-08-13,Agent 034,Team D,Supervisor 2,Verification,86.7,1,No,3.9,8.0,Pass
128783,2026-07-02,Agent 091,Team C,Supervisor 1,General Inquiry,94.6,0,No,4.8,5.1,Pass
128784,2026-08-09,Agent 073,Team B,Supervisor 4,Billing,86.5,0,No,4.7,8.0,Pass
128785,2026-02-22,Agent 010,Team B,Supervisor 2,Verification,83.7,0,Yes,4.0,10.5,Fail
128786,2026-04-28,Agent 027,Team B,Supervisor 1,Technical Support,84.6,0,No,3.5,6.7,Fail
128787,2026-04-19,Agent 089,Team D,Supervisor 4,Technical Support,94.2,0,No,4.8,11.9,Pass
128788,2026-06-08,Agent 013,Team B,Supervisor 5,Retention,85.5,0,No,3.7,10.4,Pass
128789,2026-07-09,Agent 051,Team B,Supervisor 1,Billing,79.0,0,No,4.1,7.3,Fail
128790,2026-05-16,Agent 068,Team E,Supervisor 2,General Inquiry,100.0,0,No,5.0,9.1,Pass
128791,2026-06-07,Agent 016,Team A,Supervisor 3,Billing,87.5,1,No,4.1,9.8,Pass
128792,2026-03-18,Agent 012,Team D,Supervisor 5,Retention,94.3,1,No,3.9,9.0,Pass
128793,2026-03-21,Agent 025,Team E,Supervisor 3,Retention,87.6,2,No,3.2,14.3,Pass
128794,2026-07-13,Agent 049,Team D,Supervisor 2,Retention,97.7,1,No,3.5,10.5,Pass
128795,2026-02-14,Agent 016,Team C,Supervisor 1,Billing,87.5,1,No,4.7,9.5,Pass
128796,2026-01-18,Agent 002,Team A,Supervisor 1,Retention,93.0,1,No,4.9,8.9,Pass
128797,2026-04-09,Agent 073,Team C,Supervisor 2,Verification,79.1,0,No,4.1,7.4,Fail
128798,2026-06-22,Agent 077,Team B,Supervisor 2,General Inquiry,83.7,1,No,4.5,10.3,Fail
128799,2026-05-27,Agent 078,Team D,Supervisor 5,General Inquiry,92.6,1,No,4.2,11.2,Pass
128800,2026-07-24,Agent 076,Team E,Supervisor 2,Verification,100.0,0,No,4.3,9.0,Pass
128801,2026-08-31,Agent 035,Team A,Supervisor 2,Technical Support,100.0,1,No,4.7,11.6,Pass
128802,2026-03-09,Agent 022,Team C,Supervisor 1,Verification,88.5,0,No,4.0,7.1,Pass
128803,2026-03-24,Agent 085,Team E,Supervisor 5,Retention,92.2,1,No,4.2,10.5,Pass
128804,2026-02-19,Agent 048,Team D,Supervisor 1,Billing,77.5,0,No,3.4,7.0,Fail
128805,2026-01-25,Agent 064,Team C,Supervisor 5,Technical Support,100.0,2,No,4.7,10.3,Pass
128806,2026-06-15,Agent 067,Team E,Supervisor 3,Retention,92.7,1,No,4.0,12.1,Pass
128807,2026-08-31,Agent 022,Team E,Supervisor 3,Verification,93.1,2,No,4.6,9.2,Pass
128808,2026-05-01,Agent 073,Team B,Supervisor 4,Billing,80.5,1,No,3.7,8.5,Fail
128809,2026-08-11,Agent 047,Team A,Supervisor 2,General Inquiry,96.4,1,No,4.8,5.8,Pass
128810,2026-06-13,Agent 040,Team E,Supervisor 1,Billing,87.2,0,No,4.2,10.4,Pass
128811,2026-03-09,Agent 053,Team B,Supervisor 5,Retention,87.4,2,No,3.9,9.3,Pass
128812,2026-02-25,Agent 003,Team E,Supervisor 4,Technical Support,89.8,0,No,4.4,6.8,Pass
128813,2026-02-08,Agent 095,Team B,Supervisor 3,Technical Support,87.0,0,No,3.6,8.5,Pass
128814,2026-03-04,Agent 006,Team A,Supervisor 4,General Inquiry,76.4,2,No,3.5,8.7,Fail
128815,2026-05-08,Agent 014,Team C,Supervisor 1,Billing,71.4,0,No,3.3,11.1,Fail
128816,2026-05-15,Agent 083,Team A,Supervisor 4,Technical Support,100.0,0,No,4.0,10.1,Pass
